SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
JN-MF2-60575	-0.06734404	-0.03818369	0.0011757624	0.014370517	0.058862418	-0.12649636	-0.02380492
sam-185	0.053733706	0.027298616	0.048659425	0.07499136	0.022016596	0.12464035	0.046485387
sam-209	0.015013478	-0.0135243675	0.035148796	0.07297732	0.069328	0.15052363	-0.03406131
JN-MF2-27065	-0.052997805	0.060003106	0.052676592	0.047962535	0.0633189	0.062139496	0.044517178
sam-327	0.03464142	0.0013825832	0.04415161	0.0728566	0.06192057	-0.023461599	0.039085504
JN-MF2-27094	-0.06487914	0.061269466	0.04567863	0.07134572	0.047564	0.18024145	0.038646657
JN-MF2-60533	-0.060502816	-0.05417391	0.050212633	0.017042048	0.07085599	0.18557887	-0.017680982
JN-TMF13-SX0555	-0.06706126	0.059586506	-0.014676461	0.04791455	-0.061240133	-0.023293275	0.044575848
JN-MF2-15494	-0.04357161	0.06014844	0.007579671	0.07619427	0.062188637	-0.02392331	0.04350761
JN-MF7-SD0081	-0.04739924	-0.017868824	0.056679998	0.07412466	0.07093661	-0.13062005	0.04308817
sam-127	0.06460994	-0.078988336	0.047333628	0.047282748	0.01678599	0.17955784	0.045153167
sam-03	-0.01294393	0.041057896	-0.031507194	-0.04497223	-0.036864176	0.14693609	0.038199298
sam-139	-0.0437512	0.059226874	0.044590008	0.0693902	-0.035690516	0.16104487	0.0432038
JN-MF3-S40055	0.05823528	0.052177973	-0.010412335	0.069500916	-0.009339396	0.16751748	-0.013524607
JN-MF2-15266	-0.050921895	0.065621726	0.045902904	-0.08192417	0.06348795	0.18428001	0.039293617
sam-46	-0.0469709	0.003342	-0.025376327	0.072695404	-0.00922815	0.13570832	0.017209034
JN-TMF13-SX0521	0.07696886	0.052423436	-0.042124722	-0.102723725	-0.054053754	-0.11894639	-0.0016796462
sam-763	-0.05468681	0.06295987	0.013069008	0.07421244	0.033884928	0.061586495	0.04525752
sam-179	0.063570455	0.039883934	-0.046816383	0.07200226	-0.015339203	0.17539874	0.047028106
JN-TMF13-SX0382	0.07523398	0.060044575	0.010584013	-0.09420045	-0.045734666	-0.12981649	0.044003252
JN-MF2-15449	0.0836664	0.06047545	0.054720845	0.07790759	0.07623661	-0.02395966	0.042759705
JN-MF2-15599	0.03981421	0.0032528127	-0.025083715	0.07362415	-0.04989694	0.17987272	0.04391944
sam-559	-0.027831603	-0.019216241	-0.040488925	0.06787689	-0.055126462	0.13028237	-0.0011687195
sam-692	0.04347787	0.058337625	0.053696975	0.045980386	-0.056740392	0.06213526	0.044269353
JN-MF3-15506	-0.04269544	0.05002275	0.053481754	0.07338881	0.06940641	0.06353405	0.0441704
sam-543	-0.0071266615	-0.06922587	0.023400195	0.07179684	-0.060125247	0.057841215	0.030611707
sam-268	0.061013386	0.06629023	0.04980556	0.0744242	0.06810206	-0.021431945	0.046551704
JN-TMF2-SX0125	-0.010076667	-0.045013685	0.04903544	0.07401311	0.015450477	0.062033784	0.03748203
sam-303	0.068948545	0.05356053	-0.04364776	0.07423706	-0.0610509	0.18366946	0.047306597
sam-444	-0.04344386	0.05152056	-0.027024845	0.070433155	-0.033481155	0.056815468	0.04489269
JN-MF2-15263	0.072541565	0.062232047	0.053539887	0.07206896	0.07053415	0.1830029	0.041929122
JN-MF3-SX0149	-0.008707154	0.03768107	0.048166435	0.07314161	0.063858755	0.19126497	0.042799894
sam-694	-0.043951422	0.06088921	-0.046872403	0.06719229	-0.06064964	0.17903785	0.047327455
sam-77	-0.044266943	0.05153817	-0.031195259	0.073021285	-0.024680614	-0.022883665	0.044131827
sam-344	0.07191494	0.06605988	0.049750973	0.072548375	-0.00087349175	0.062074434	0.046586003
sam-136	-0.044651087	0.059867967	0.044283815	0.045455743	-0.013575595	0.17869653	0.00683221
JN-MF2-SD0036	-0.0012862389	0.053478524	0.04954493	0.072792225	0.06277904	-0.022632865	0.044435147
sam-483	0.06911417	-0.017400531	0.045110308	0.04730141	0.04886069	0.15995683	0.032537468
JN-MF2-20123	0.07174739	0.06064466	-0.046423715	0.07224661	0.068765864	0.18249696	0.04439661
JN-MF7-SX0266	-0.020640751	0.046650074	-0.048131537	0.07117401	0.07413925	-0.12660225	0.037013516
sam-315	0.07359262	-0.01225976	0.053812973	0.04944663	0.07220762	0.18511479	0.045665793
JN-MF2-15568	0.04925094	0.021946806	0.04633955	0.07326597	0.011096732	0.17580973	0.04774237
sam-186	-0.04486749	0.039513774	-0.00012263184	0.07191907	-0.021226514	0.1780882	0.045111947
JN-TMF4-SD0103	0.07196055	0.03511951	0.048237327	0.07125349	-0.062826596	-0.023601312	0.04209654
sam-731	0.056763146	-0.016615255	0.0523757	0.072530486	0.06931674	0.14204925	0.007054873
sam-754	-0.041197933	0.05887981	-0.006785344	0.07222513	0.02462357	-0.022646306	0.044778697
JN-TMF13-SX0355	0.038314745	0.0035708067	-0.04428269	-0.05587346	-0.055399437	0.16260569	0.04625466
sam-635	-0.04581787	0.037063353	0.050769206	0.07136573	0.010983985	0.06006926	0.043798126
sam-720	0.06878681	0.059284907	-0.041345745	0.07127773	-0.047553997	-0.12736055	0.013295407
sam-412	0.02547678	-0.07749674	0.010464216	0.074102	-0.012775341	0.14370416	0.044866223
sam-569	-0.041776534	0.026881173	0.043939628	0.04367774	-0.039041985	0.1848084	0.018459247
sam-41	-0.06110124	0.003952968	-0.04357344	0.06950589	-0.059237763	0.13059746	0.031971782
sam-490	-0.01473289	0.018838616	-0.043221425	0.07124693	-0.011359808	-0.12536384	0.044884846
sam-32	-0.059487853	-0.08255505	-0.04210884	0.07102467	-0.03473847	0.052272584	-0.03844547
JN-MF3-SX0118	0.07237684	0.061951548	-0.04362101	0.06965344	0.06605992	-0.1277473	0.046527043
JN-TMF2-SD0196	-0.06769862	0.0019003301	0.04610899	0.046692003	0.07040907	-0.12706077	0.043430787
JN-MF2-24583	-0.04272093	0.019194178	-0.021651618	0.047370397	0.06625217	-0.024415096	-0.053164493
sam-713	0.07357144	0.06139438	0.053470746	0.070492156	0.04352264	-0.12901065	0.04383558
JN-MF7-SD0118	0.076780565	0.06307102	0.053520218	0.04737026	-0.052763175	-0.12726505	0.04203878
sam-603	-0.050417013	0.06371017	0.052438054	0.050001338	0.06547046	-0.024434099	0.038468655
sam-575	0.03770042	-0.01983345	0.046757467	0.071092136	-0.03630816	0.18100284	0.045963716
JN-TMF13-SX0335	0.06622504	0.060707487	-0.0072403415	-0.10816983	-0.056903426	0.11536817	0.033328917
sam-685	0.060286168	0.060418505	-0.048795402	0.04455979	-0.011590373	0.18035579	0.033446435
sam-636	-0.06279324	0.023827666	-0.029530618	0.071583115	0.02514682	-0.1266598	-0.014988964
JN-TMF13-SX0307	-0.004245325	0.059534583	-0.041446753	-0.09587878	-0.02913028	0.17458525	-0.00071049505
JN-TMF10-SX0620	-0.067433424	0.055227395	-0.042120136	-0.10093341	-0.034461755	-0.12517262	0.03691437
JN-TMF10-SX0536	0.074854195	0.04913127	-0.043421354	-0.040064037	-0.05538658	0.11959544	0.029305551
sam-771	0.011876987	0.038729705	0.051419083	0.07191875	0.06920831	0.15168193	0.04530531
JN-MF2-20176	0.07583027	0.059214555	-0.024049763	0.07250277	-0.03999556	-0.12644099	0.04636452
JN-TMF13-SX0152	0.071225844	-0.08837837	-0.014666488	-0.10954489	0.04262761	0.15486094	0.043266322
sam-580	0.06693571	-0.083997995	0.05000395	-0.106708646	0.057010945	-0.12514946	-0.0075492067
JN-MF2-10436	0.052905653	0.03893715	-0.04650715	0.07116639	-0.016369723	0.18377236	-0.04063247
sam-503	0.0365898	0.053985093	-0.023707006	0.07413816	0.03443543	0.18286951	0.020629883
JN-TMF2-SD0198	0.07165276	0.038201265	-0.032034583	0.014832469	-0.038355798	0.17916691	0.046685044
sam-835	-0.004147325	-0.013193724	0.0020508387	0.07235952	-0.059341185	0.17614958	0.01906188
JN-MF2-60508	-0.04526187	0.002598162	-0.039713737	0.0682395	-0.057975788	0.17416044	0.03735371
JN-MF7-SD0106	0.06869024	0.0030188756	-0.0432932	0.0702637	-0.0583057	-0.02365989	-0.05068239
sam-1043	-0.042665828	-0.018322939	-0.042768475	0.047398057	-0.06275526	-0.026047431	0.013133483
JN-MF2-15040	0.04117673	0.03679558	0.05161159	0.07351228	0.03344239	-0.021642683	-0.019850641
JN-MF2-15265	0.05871185	0.037298374	0.028021822	0.07158462	-0.06243818	0.059372168	0.042368162
JN-MF2-15250	0.038874485	0.051713612	0.049155045	0.045898445	-0.05855549	0.17622836	0.04463027
sam-488	-0.0628318	-0.06341977	-0.02012432	0.0708448	-0.05353488	0.13911933	-0.008504487
JN-MF7-SX0231	0.07673215	0.061765376	0.057829008	0.0717534	0.07111072	-0.1288712	0.042069096
JN-MF2-10176	-0.051343992	-0.082012445	0.051331718	-0.10810612	0.07157573	-0.12873064	0.01705085
sam-1052	-0.048131064	0.024119152	0.05328808	0.07121522	0.07052972	0.06517247	0.043691084
JN-TMF10-SX0665	0.064420596	0.02527604	0.015850069	-0.082148194	-0.05573802	0.17772074	0.04469205
JN-MF2-20062	-0.06130457	0.053383004	0.049963817	0.07171558	0.03354172	-0.023642136	0.046811294
JN-MF2-15503	-0.065112345	0.058880683	0.0480043	0.06803407	-0.048504684	-0.12466743	0.044992406
sam-257	-0.05351541	0.02081448	-0.04511996	0.0707871	0.009570516	0.18419357	0.045041196
sam-282	-0.010678866	0.003945945	0.015376794	0.072380535	-0.059036385	0.17584817	0.032121338
JN-TMF13-SD0246	-0.045608375	0.058937874	-0.0054412712	-0.09032919	-0.0100129	0.16997164	0.0445694
JN-MF2-15048	-0.05377131	0.063167445	0.016013283	0.07255387	0.0657008	-0.13301606	0.044722967
JN-MF2-15536	0.036379512	0.03721852	0.051600557	0.07104283	0.007015743	0.1915679	0.045527373
JN-MF2-15016	0.032681048	-0.03766576	-0.043136522	0.06870944	-0.05195732	-0.12261266	0.04384481
JN-MF2-15097	0.07772292	0.06261072	0.05130057	0.07272107	0.07333772	0.065000996	0.04379447
sam-476	0.0013266747	0.06057079	-0.048628006	0.07339961	-0.041544866	0.16840787	0.046590067
sam-464	-0.066890135	0.063815586	0.04525426	0.048870876	-0.049421147	0.16511187	0.04337166
JN-MF2-10434	0.04128308	0.053142905	0.050052572	0.07210611	0.063092485	0.1820605	0.044790458
JN-MF2-10219	-0.06678226	0.019338021	0.046775777	0.07442281	-0.04026684	0.12185727	0.007248394
JN-TMF13-SX0316	-0.046830744	0.057913925	-0.04548356	-0.09956678	-0.038576644	0.18323144	0.016629042
sam-409	0.06707626	0.021689309	-0.04382471	0.07387644	-0.0111027965	0.17410925	0.047463063
JN-MF3-15350	0.07343096	0.059767406	-0.048733447	0.07015956	-0.05918254	-0.02698174	0.045222778
sam-235	-0.047977597	0.06237748	0.050854124	0.07233861	0.022773989	0.18369883	0.045173176
JN-TMF13-SX0586	0.06999204	0.06266553	-0.023016538	-0.108208045	-0.014492644	-0.12695447	0.044045575
sam-859	-0.06949222	-0.019558208	0.051551472	0.07315098	0.06994726	-0.12792934	0.017421933
JN-MF2-15388	-0.046230562	0.06303932	0.044864632	0.075608306	0.02711898	-0.024219546	0.044776205
sam-703	-0.06752785	0.061974805	-0.024369298	0.07382561	0.064989574	-0.13101204	0.044414386
JN-MF3-SX0079	0.07375189	0.020712396	-0.03811856	0.07009121	-0.061525304	-0.12382499	0.041740365
JN-TMF2-SD0131	-0.014048688	-0.01611535	0.007258157	0.07144204	-0.058727	-0.12427915	0.04267366
JN-MF2-60585	-0.06278335	0.062936194	-0.02968311	0.070030205	-0.05175863	-0.024250526	-0.042643934
JN-TMF2-SD0200	0.055881787	-0.036606137	-0.0027753117	0.07185668	0.06583283	0.18275368	0.0069045266
sam-539	-0.037632514	-0.03380946	-0.033330157	0.07066467	-0.059281994	0.16658472	0.012284618
JN-TMF2-SX0493	-0.013502886	0.003401028	-0.040689502	0.07004993	-0.05641731	0.17515627	0.03867134
JN-TMF2-SD0197	0.078224145	0.03632355	-0.027239902	0.07146721	0.06890813	-0.13160409	0.045117628
sam-516	-0.04089766	-0.019985955	-0.039568853	0.07150275	0.0053213728	0.1736397	-0.03459422
JN-MF2-15550	0.05000863	0.058855865	0.054806627	0.068992265	0.07246802	-0.12838972	0.042081587
JN-MF2-15554	0.073106125	0.053387176	0.053476714	0.07372695	0.06960453	0.12656999	0.04571602
JN-MF2-15233	0.074962735	0.06264157	0.04984208	0.07181133	0.073295295	-0.02334966	0.044776384
JN-MF2-SD0078	-0.04799208	-0.073398516	0.028905995	0.07280247	0.03849449	0.17965177	0.031221848
sam-473	-0.026831722	0.053230993	0.017980415	0.07309206	-0.049589206	0.1759016	0.03754778
sam-1032	-0.046077564	0.016841862	0.04663128	0.0746384	0.06777173	-0.021720247	0.035798978
sam-773	0.07410103	0.026270382	0.050471574	0.07271364	0.072565675	0.12731484	0.043746
JN-TMF13-SX0446	0.025617454	0.058180925	-0.041850604	-0.08940292	-0.05552684	0.17606571	-0.017992249
sam-322	0.07205926	0.06297332	-0.023178553	0.04862432	0.0669618	0.13578431	0.04556317
JN-MF3-SX0106	0.07057073	0.06088552	0.05521209	0.06899447	0.030232368	-0.12856485	0.038931318
sam-647	0.03177114	0.061557237	0.0510762	0.06669701	0.070573665	0.17818996	0.044152714
JN-TMF13-SX0317	-0.040971488	0.03768569	0.04805259	-0.08426243	-0.05723503	0.1672413	0.019669069
JN-TMF13-SX0567	-0.034847423	0.06237599	0.045422617	-0.107969955	-0.05654642	0.14721632	0.043614835
JN-MF3-SX0127	0.07332455	0.06148798	0.053467795	0.0171043	-0.04978755	-0.12717186	0.041555412
sam-610	-0.045634877	-0.019243544	-0.026434002	0.07174523	-0.056042463	-0.12502997	-0.03228468
JN-MF2-15523	-0.035611335	-0.023193209	0.028803052	0.07387602	0.0701269	-0.022129986	0.0126038855
sam-219	0.07235249	0.026708549	-0.043126702	0.072465785	-0.061890893	0.17827727	0.04495896
JN-TMF10-SX0698	0.08092239	0.06415896	0.04854745	0.07230309	0.07399788	-0.1343709	0.031968582
sam-525	-0.04312097	-0.06852142	-0.0029376985	0.07048075	-0.031811222	0.17857814	-0.04993747
JN-TMF10-SX0537	-0.04968506	0.038100544	-0.014878207	-0.10353003	-0.030286752	0.18461227	-0.017559476
JN-TMF13-SX0522	-0.052893683	0.061276022	-0.04326123	-0.104329474	-0.030395348	0.18152693	-0.038571518
sam-553	-0.042743176	-0.0147583	0.04551843	0.07570088	0.06327876	0.17994113	0.04437349
sam-518	0.024165802	0.02102012	-0.04478011	0.07067485	-0.042572916	0.17341483	0.043763652
JN-MF3-SX0103	0.075139195	0.04753307	0.015081748	0.069364384	-0.036700413	-0.12749805	0.043108623
sam-1028	0.013467244	-0.025571251	-0.012826199	0.07324001	-0.019761175	-0.023446558	0.045691386
JN-MF2-SX0041	0.081916556	0.06104561	0.05413561	0.07279448	0.07157258	-0.13229601	0.0422451
JN-MF2-15376	0.033642802	-0.017207084	-0.044324733	0.07169548	-0.060085367	0.17674398	-0.04037128
JN-TMF13-SX0463	0.048858102	0.060762186	0.0011977551	-0.089598686	0.025511155	0.18027724	0.0371353
JN-TMF13-SX0341	-0.04407519	0.04999833	0.045217082	-0.09274333	-0.0089441715	0.14343572	0.017543048
JN-MF2-15393	-0.04587852	-0.052554432	0.005332536	0.07492651	0.07017694	-0.13152568	0.018191736
JN-MF7-SX0206	0.07472443	0.06075541	-0.026738347	0.07060227	0.05554306	-0.12514964	0.044024307
sam-902	-0.05866009	0.06170234	0.046226427	0.07174546	0.008230836	-0.13191208	0.046083394
JN-MF2-15287	0.026245112	0.06625053	0.051797565	0.07503808	0.010973383	-0.1297433	0.045655537
sam-809	-0.024450772	0.026403127	0.017234707	0.0746283	-0.031192534	0.18489784	0.043124568
JN-MF3-SX0144	0.06998979	0.059097685	-0.038736638	0.04634414	-0.056902424	-0.024919037	-0.033276033
sam-148	-0.043171894	0.020386254	0.0363923	0.07307001	-0.012863706	0.13701253	0.04533591
sam-248	0.05200319	0.01994975	-0.044013888	0.06961005	-0.04355807	0.05554108	0.046905704
JN-TMF13-SX0408	-0.046910018	0.059179388	0.026652453	-0.08373789	-0.04467411	0.17757425	0.04508809
sam-346	0.033376385	0.021219432	-0.04433676	0.07266896	-0.034633495	0.13054964	0.033586364
JN-MF2-15513	0.024120446	0.02557877	-0.028938726	0.07231839	-0.05840461	-0.023806145	0.0314968
JN-TMF2-SD0135	-0.01285814	0.0371625	-0.025306322	0.071564116	-0.055762447	0.18174972	0.032659125
JN-MF2-15268	-0.044070665	0.01940324	0.029725986	-0.018834727	0.06718059	0.1716919	-0.0073925117
JN-MF2-15497	0.07483887	0.06567193	0.054673225	0.049475018	0.070839874	-0.13020754	0.044706356
JN-MF7-SX0246	-0.041413497	0.03731134	0.04530179	0.047055367	-0.04847353	-0.1303742	0.0071751424
sam-705	-0.050809752	0.024470055	0.0145231895	0.07249744	0.0072447737	-0.13570333	0.04434715
JN-MF3-15591	0.07027756	0.062077414	-0.02265127	0.07084138	0.071644746	0.12534271	0.03788537
sam-51	-0.012407787	-0.026425257	0.007993027	0.070209414	-0.058961302	0.14413771	0.046339165
sam-280	-0.0481971	0.052937157	0.0018495542	0.07238394	-0.038188376	0.18176395	0.045632724
JN-MF2-SD0069	-0.046757307	-0.056173827	0.050255343	0.07173456	-0.037402064	-0.13170178	0.044127636
JN-MF2-60600	0.07056657	0.05295688	0.04669132	0.07235842	0.033430934	-0.022607524	0.019028982
JN-TMF13-SX0602	0.075633265	0.06133009	0.04894347	-0.01915825	0.02668346	0.16747613	0.043698005
sam-611	-0.04102115	0.056051716	-0.028527763	0.07068728	-0.04779833	0.17039624	-0.055869266
JN-MF2-15088	0.01779352	-0.08315483	-0.040644024	0.069312416	-0.05800638	0.053976435	0.0448373
sam-613	-0.053439748	0.058460318	0.023754302	0.071672745	-0.024371961	-0.12772803	0.04538912
JN-MF2-SX0033	0.031673204	0.049630217	-0.043740474	-0.058799103	-0.0475802	0.05718165	0.029777369
JN-MF2-15546	-0.068896614	-0.016524456	0.050843053	0.073284164	0.06530013	-0.12787326	0.031764913
JN-MF2-15279	0.06932245	0.06466232	0.052813087	0.07288841	0.06929989	0.16859269	0.046807244
sam-384	0.055266272	0.054900985	0.034383263	0.07053754	-0.04247265	0.14675963	0.04441132
JN-MF2-25029	0.05597776	0.018324578	0.055972286	0.074826576	0.07404067	-0.024701199	0.04551118
sam-89	0.034850117	0.03665377	-0.042501137	0.069586135	-0.059649717	0.12986524	0.019880988
sam-140	0.037175655	-0.06801037	-0.024194725	0.07163635	-0.04573306	0.16116087	0.046112884
JN-TMF2-SD0129	0.06685748	0.054243	0.05335016	0.07190629	0.07113432	-0.13249381	0.04476987
JN-TMF13-SX0425	-0.04548854	0.062038925	-0.024385426	0.07019338	-0.040039748	-0.12800348	0.03825348
JN-MF2-10215	0.017670317	-0.03053233	-0.027940031	0.013218746	-0.05556198	-0.118056655	-0.05370207
JN-MF7-SX0057	0.04652695	0.061514072	0.05368746	0.07348264	0.07121492	-0.13115028	0.037558626
sam-855	0.050236173	0.06386024	0.025100423	0.07170473	-0.0551684	0.059992786	0.046290018
JN-MF2-15103	0.039496936	0.059128508	0.012202632	0.074550964	0.062762916	-0.12788208	-0.019619478
JN-MF2-15367	-0.040525354	-0.073395215	-0.027815463	0.044677276	-0.058709208	0.17309812	0.044695042
JN-MF2-15567	0.069356486	-0.014500146	0.025009708	0.07224702	-0.049578026	-0.12421193	0.043203577
JN-MF3-SX0182	0.07324106	0.06170595	0.055948183	-0.10548344	0.07067121	0.18681872	0.03043463
sam-682	0.069300525	-0.013905986	-0.04322986	0.069673456	-0.03532533	0.1172966	0.043605834
JN-TMF13-SX0578	-0.038311485	-0.01273133	0.014834517	-0.080081314	-0.02788347	-0.024671713	-0.051829174
sam-04	-0.06801539	0.04088156	-0.012949104	0.07228978	-0.036519874	0.14827603	0.011031009
sam-848	0.073653184	0.055423647	0.047920156	0.0731486	0.06869975	0.18213938	0.039603516
sam-847	-0.04217712	-0.01682246	0.035945106	0.014932323	-0.055904344	0.17928204	0.039202
JN-MF2-60595	0.037072133	0.04818167	-0.044787545	0.07036526	0.05614616	-0.12434259	-0.053380594
sam-617	0.07202411	-0.06782264	0.04397005	0.014987272	-0.06131175	-0.12656103	0.044272054
sam-201	0.06566183	0.029797958	0.01514309	0.07482973	0.049959008	0.17043155	-0.019136459
JN-TMF2-SX0482	-0.05192398	0.06546185	0.0521419	0.071242586	0.07136636	0.18517506	0.04351091
JN-MF2-15390	0.06394892	0.039137397	-0.0388872	0.015868314	-0.05897378	0.13364805	0.033499412
sam-854	-0.038296137	0.061240923	-0.021064032	0.07287744	-0.046981946	-0.12628362	0.046290774
sam-165	-0.02029226	-0.08689506	0.04684947	0.07502376	0.070691444	0.18276474	0.018414175
JN-TMF2-SD0169	-0.046597574	0.053691413	0.053318042	0.072930835	0.07168506	-0.1320635	0.046054788
sam-380	0.051953454	0.057941765	-0.01150622	0.0726141	-0.059050046	0.14678618	0.034288786
sam-204	0.06556898	0.06012145	0.05065482	0.0756972	0.054217227	0.16800244	0.044040456
JN-TMF10-SX0638	0.03518949	0.0014233124	0.05427452	-0.018988732	0.07119296	0.059597768	0.044727378
sam-711	0.06725037	-0.043080736	0.0470738	0.07218824	0.057393398	-0.023548247	0.04606479
JN-MF2-21080	-0.02776244	-0.01174189	0.04744801	0.07223964	-0.048457637	-0.1304294	-0.007665991
JN-MF2-10199	0.070044965	0.038142446	0.043644104	-0.10837613	0.045332626	-0.12337453	-0.006919592
sam-650	-0.016532432	0.05317732	-0.033118553	0.073668525	0.015394184	0.060066413	0.032262195
JN-MF2-SD0075	-0.054392207	0.002463215	-0.016740672	0.06969554	0.04561858	0.17984825	0.045811646
JN-MF3-SX0122	0.07901182	0.065174714	0.048850045	0.07424988	0.070705876	-0.022805627	0.04387495
sam-672	-0.023777245	-0.012219208	-0.015374908	0.0692959	-0.05886127	-0.12723178	0.0457934
JN-TMF2-SD0121	0.0590709	0.02441251	-0.034042228	0.07253503	0.013385447	-0.12804992	0.046195887
JN-MF2-15400	-0.043808438	-0.024080535	0.0179442	0.07331847	0.05203983	0.1624939	-0.035917085
JN-MF3-15428	0.039755557	0.06085647	0.05537471	0.070232645	0.07311403	0.17496213	0.04278742
JN-TMF13-SX0343	0.073390864	0.06396814	0.053681146	0.049431805	0.067545585	0.15568705	0.043386377
sam-865	0.061606333	0.057362515	-0.049506884	0.07164378	-0.056000832	0.12057906	0.046431966
sam-142	0.052133497	0.05415777	0.029144006	0.01604234	-0.05573688	0.18070962	0.018555652
JN-MF7-SX0280	-0.047648706	0.060094483	0.056636695	0.07331834	0.05507936	-0.13118362	0.043266207
sam-173	-0.013553323	-0.03418601	-0.024805639	0.073576875	0.066155024	-0.021744406	0.014392337
JN-TMF2-SD0158	-0.005048489	0.053756002	8.059501e-05	0.016252827	0.070862435	0.059661686	0.031429466
sam-266	0.06605867	0.05395199	0.04666514	0.0714325	-0.05769599	-0.12496415	0.03244272
JN-TMF2-SD0139	-0.059394453	0.03674044	-0.024286103	0.07242345	-0.05369007	-0.1249078	0.04342082
sam-293	0.06924665	0.01929389	0.05167263	0.07475762	0.059602793	-0.02108464	0.04374682
sam-643	-0.06464852	0.0526018	0.051153164	0.07394449	0.03892621	-0.13521722	0.045361515
sam-457	-0.037879255	-0.016005797	-0.023940798	0.07369642	0.0150117865	0.116099626	0.037664905
JN-MF2-10399	0.068326466	0.059244964	0.05305098	0.07169872	0.06992562	0.18305004	0.04265101
