SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
G440981353	-0.029736932	0.016783826	0.05747876	-0.09985975	-0.05741844	-0.11129992	-0.032770928
G440981107	-0.047296423	0.05341646	0.04206895	0.05182552	0.07387564	0.17922515	-0.049586505
G440205073	-0.044426464	-0.06279793	-0.03543191	-0.036539227	-0.046605438	-0.10477788	-0.044155784
G440282102	0.038481306	-0.06317807	0.0068478775	-0.107475005	0.042971127	-0.021948524	-0.040555857
G440981474	-0.043072984	0.047536854	-0.039334908	-0.079663485	-0.055566914	-0.10479099	-0.045980442
G440305388	-0.0734098	-0.06327102	-0.034220114	-0.07756109	-0.0521999	-0.10500027	-0.04225938
G440606542	-0.023747444	0.0030828202	-0.008596006	0.06942153	-0.05637762	-0.1052607	-0.046908304
G441802109	0.084510446	0.054839805	0.048778657	0.07110358	0.07397372	-0.025852667	0.01690814
G440205568	0.071182296	0.05591612	-0.0035280264	0.052818023	0.04370793	-0.113880895	0.033790316
G440282084	0.09211936	0.050782822	-0.04014385	-0.10428982	0.0024021678	-0.11306947	0.042027343
G440282128	-0.07006203	-0.06346253	0.02102526	0.052265316	-0.016920594	-0.106709756	-0.03250035
G441502451	-0.045079175	-0.06572134	0.05986703	-0.10613333	0.07210134	0.18128353	-0.045566514
G441802646	0.06460276	-0.06301174	0.058977626	0.019654084	-0.044794906	0.14483888	-0.044023354
G440883447	0.086618565	0.058570713	0.059844654	0.022253681	0.075005025	0.16853195	-0.014197066
G445302195	-0.053228498	-0.061991464	-0.043088015	-0.10212283	0.024031648	-0.10853078	-0.028076116
G445302552	-0.044214815	-0.059735816	-0.049235344	0.07283326	0.0469391	-0.11074785	0.032867916
G441284023	-0.06126933	-0.06581611	-0.04261872	0.0724585	0.06458331	-0.10897498	0.020427072
G441802127	0.057475295	0.049737535	0.01980264	0.06788792	-0.059048925	0.17639634	0.045451183
G440606425	-0.069856174	-0.048055142	-0.04573599	-0.09381687	-0.023256727	-0.11265417	-0.027812876
G440205290	-0.012325636	0.030800274	0.04736573	-0.069693916	-0.061511885	0.17993057	0.0023985698
G441303449	-0.04427229	-0.05776578	-0.043614637	-0.10519929	0.058967147	-0.020110754	-0.019278748
G441303037	-0.0663044	-0.065895125	-0.037892025	-0.10009741	-0.056200065	0.13163306	0.01968134
G440282460	-0.023033129	0.045968194	-0.045208726	0.0685376	-0.060600787	-0.017713305	0.036928087
G440883539	-0.046567947	0.052112084	0.06158996	0.07000877	0.03371576	0.18009545	-0.05055407
G440883401	0.07946855	0.0593963	0.056576457	-0.10505828	0.07417397	0.19061518	0.036497463
G445302028	-0.041635633	0.017324835	-0.043008603	0.047651526	0.017686589	-0.111497	-0.0457347
G441802403	0.08906134	0.03726138	-0.043600168	0.05144904	0.07908721	-0.01649641	0.014944085
G441424403	-0.055135854	-0.047748763	-0.036160696	-0.09853398	-0.05039861	-0.10167766	-0.04143582
G441284300	-0.052194767	-0.015632221	-0.047174238	0.069912836	-0.058069427	-0.12020882	-0.033901073
G440104066	0.07793958	-0.049453955	-0.012260828	-0.106402926	-0.044673573	-0.11282573	0.0018085842
G441802586	-0.043200515	-0.06210327	-0.03722323	-0.06979062	-0.053468384	-0.10255281	-0.04521107
G441284022	-0.04608357	0.0058123874	-0.042959563	0.07218906	-0.053166058	0.16009615	-0.04384441
G441802482	0.06999633	0.016223334	-0.038437143	-0.09575242	-0.055091865	-0.10435065	-0.043796413
G440883243	-0.05489631	-0.06497355	-0.042004608	-0.10186435	-0.05425999	0.11263826	-0.044311233
G440104430	-0.0685857	-0.01955539	-0.03852785	-0.089670315	-0.05280333	-0.10878058	-0.034270745
G440282362	-0.069384955	-0.008257408	0.05694033	0.07712569	0.07364202	-0.11427213	0.038650546
G440104089	-0.02312611	0.03907117	-0.042695876	0.07267616	-0.059478816	-0.11100857	-0.00047196395
G441284077	0.08020231	0.051342998	-0.0421869	-0.10075347	-0.060646173	0.18162711	-0.031453006
G445224191	0.07856595	0.055605598	0.061493583	0.0767914	0.073885895	-0.11715442	-0.015051227
G440606465	-0.06588899	0.027455302	-0.04364739	-0.09949391	0.041573282	-0.10726651	-0.042245768
G440282344	-0.04576372	0.017497705	0.05299327	0.047249883	-0.060107917	0.05621745	-0.04665459
G440883553	-0.04577019	-0.005743728	-0.038428485	0.049411234	-0.056325074	0.04777268	-0.044650618
G440205111	-0.049724154	0.052241035	0.018205823	-0.086819455	0.07399768	-0.111178055	-0.045983683
G440205164	-0.0698522	0.05023266	-0.038892083	0.072200924	-0.054177795	-0.105231114	-0.04768756
G441424406	-0.067888275	-0.01629214	-0.04236938	0.05159551	0.014798766	0.04980307	-0.043428518
G440104101	-0.047955245	0.0508209	-0.03991765	-0.070305154	-0.04864317	-0.11498377	-0.0133780325
G440305081	-0.07086088	-0.0649338	0.023034992	-0.011985736	-0.036024693	-0.113541275	-0.03592319
G440883371	-0.049848605	-0.064811215	0.05373023	0.021819264	-0.05171686	-0.107063435	0.018526636
G440981319	-0.056291837	-0.059837986	-0.037953485	0.068011686	-0.05181415	-0.104277074	-0.045628306
G445302655	0.05754908	0.052942615	0.05168864	-0.102011114	-0.039296564	0.14117564	0.040196862
G440305545	-0.045915965	0.01713719	0.05339378	-0.03356967	-0.051084343	-0.10615282	0.03629804
G440305224	-0.021368895	-0.013515554	-0.044330597	-0.011916359	-0.02754304	-0.10391759	-0.04707197
G440205155	-0.03494724	-0.013684578	-0.041174762	0.049355105	-0.03260245	0.16242152	-0.05024721
G441502285	-0.044828188	-0.062105596	0.04899204	0.05307771	0.07337409	-0.111501284	-0.029930763
G441502097	-0.045021415	0.028507855	-0.024260998	-0.09689109	-0.051652677	-0.10502341	-0.04726194
G445224388	0.0901413	0.059470467	0.059846386	0.076954134	0.076730855	0.18786557	0.0426426
G445224576	-0.07177925	0.046272747	-0.046470962	0.050187647	-0.04479764	-0.10997846	-0.044700325
G441424339	-0.06215106	-0.050583	-0.03882889	0.07103626	0.07340808	0.1132701	-0.037981734
G440883175	-0.038618468	-0.060284365	-0.036191516	-0.102723315	0.0029024389	-0.1076603	-0.025770288
G441802159	-0.061110362	0.05041122	-0.040783696	-0.10390175	-0.04509967	-0.109065175	-0.05042299
G441284143	0.081488684	-0.07235169	0.05933947	-0.10457116	0.07221953	-0.11373743	-0.037493777
G440205541	-0.05575485	0.01646423	-0.04091334	0.07010736	-0.0509453	-0.019100549	-0.047399424
G440104407	-0.060115974	-0.06728309	-0.040539987	-0.040505078	-0.056565203	-0.018953811	-0.01298607
G441802334	-0.038506344	-0.04299501	-0.039009437	-0.053517066	-0.051111583	-0.02262984	-0.04751922
G440282494	0.04594967	0.05325955	-0.0435377	0.072502986	-0.059134144	-0.10526916	0.011957792
G440883566	0.02281055	-0.05798606	0.049027182	-0.036426544	-0.06030601	0.17680259	-0.01470811
G440305499	-0.05801721	0.016717188	-0.03846165	-0.09670267	-0.04043624	-0.10513149	-0.03582664
G440282037	-0.014398721	-0.066244476	0.019716915	-0.06849748	-0.026313594	-0.10945555	-0.012033319
G440282212	0.07953259	-0.072099276	0.007134441	-0.040036146	0.07116313	-0.10948577	0.0076921694
G440282488	-0.046504397	-0.061602958	0.010016825	0.070545964	0.03501012	-0.11164317	-0.025103454
G440104226	-0.053914137	-0.06538897	-0.03679034	0.07064725	-0.05548745	-0.10674147	-0.01767157
G440282486	-0.041776452	0.05076953	0.059586395	-0.097831696	0.0487718	0.18087988	-0.025910579
G441502201	-0.04269465	-0.059132818	-0.04280831	0.052911725	-0.055904556	-0.10195443	-0.024280133
G440305235	-0.026314018	-0.015466799	-0.043457706	-0.04079617	0.06615281	-0.11199968	0.042293064
G441303208	-0.043671425	0.051749658	0.057626612	-0.10270745	-0.0014098227	0.18125641	-0.04196933
G440883375	0.08408198	0.05374046	0.05954429	0.071434945	0.07707099	-0.026370313	0.039535493
G445302310	0.09038534	0.015625909	0.018811923	-0.10683796	-0.041736882	-0.12132489	0.03385984
G440981532	-0.06519642	-0.024044283	-0.04591857	0.047423534	-0.059944887	-0.11046365	-0.02596252
G440205295	-0.041179646	0.0039989017	-0.038225807	-0.10115408	0.015949775	-0.11168177	-0.04334961
G440981287	0.09354572	0.059871715	0.05699226	0.07596937	0.058029227	-0.11798044	0.041815843
G440606392	-0.023050563	-0.01593596	-0.020703133	0.07381151	-0.032177307	-0.10798047	0.042318415
G441802001	-0.04589971	-0.059371505	-0.039415997	0.06717642	-0.054748293	-0.1094883	-0.03406936
G441802350	-0.045788374	-0.06272004	-0.039092697	-0.10669526	-0.057162073	-0.020499699	-0.041496526
G441424531	-0.023174241	0.017315103	0.06149075	0.07002506	0.05839979	0.137075	0.034207202
G445224245	-0.04980343	0.0034683477	-0.0007340823	0.07367937	-0.0047506453	-0.11722515	0.018596433
G441303396	0.089758016	0.06109435	0.051851247	-0.10403742	0.0042539067	-0.12055182	0.010761634
G440282192	0.08911867	-0.071269035	0.043660782	-0.038310956	0.05760705	-0.11061872	0.017215176
G441802437	0.079875074	-0.06906173	0.05803052	-0.10510598	0.023026038	-0.11083335	-0.025611633
G441284552	0.08623442	0.0565627	0.05728786	-0.10412998	-0.03952077	-0.12349895	0.039905064
G440981348	-0.0657999	-0.06423312	-0.035593227	-0.07876878	0.005653979	-0.102617934	0.013113596
G441284197	-0.07475234	0.024378713	-0.034888808	0.06845032	-0.015487657	-0.10894483	-0.04155765
G445302253	0.09054328	0.060453665	0.062382203	-0.10507915	0.075812295	-0.016693566	-0.043928936
G441502538	-0.019401949	0.04894146	0.005422285	0.071782656	0.069661684	-0.017957931	-0.011269048
G440205076	-0.044609983	-0.0674412	0.048131775	-0.10368971	0.069080435	-0.11473928	0.010124806
G440205504	-0.025800338	-0.0133497035	-0.03659408	-0.018203408	-0.05448052	-0.1076854	0.041076243
G445224494	-0.062203366	-0.07131326	0.044049937	-0.058523346	0.069650345	0.053748295	0.0028607375
G441802021	-0.045056805	-0.0628068	-0.015858304	-0.06805636	-0.054369304	-0.1056575	-0.04262186
G440282516	-0.076397166	-0.053225387	-0.038264766	0.07199266	-0.040784214	-0.10933186	-0.011918627
G441502448	-0.065232314	-0.063128054	-0.048769202	-0.09932253	-0.049065504	0.14156236	-0.041205503
G440981036	0.08601961	0.055361576	0.058868192	-0.106107004	0.07420027	-0.12723309	0.039432548
G441284070	-0.058736105	-0.06001122	-0.036495443	0.06819126	-0.048904456	-0.10369027	-0.04045038
G440981034	0.0815521	0.05383916	0.0521789	-0.10266293	-0.046266213	0.14563183	0.040491384
G440305047	-0.048636086	-0.059911452	0.05968245	-0.10375026	-0.045684412	-0.10756392	0.018571323
G441802257	0.07872315	-0.035897836	-0.038259696	-0.09746136	0.020830346	-0.1079671	0.017538073
G445302247	0.02760176	0.005443096	-0.0045530936	-0.055993207	-0.046215475	-0.118394785	-0.0146570485
G440305674	0.03936535	-0.05744977	-0.004880312	-0.082707345	0.026507773	-0.11687361	0.033813126
G440205105	-0.059018273	0.028302917	-0.0063273725	0.07287531	-0.041051693	-0.019017758	-0.015169415
G445302422	-0.0548048	-0.06598255	-0.038017243	-0.10258303	0.07306249	-0.11062694	0.038593687
G441802636	0.082254	0.04017478	0.0442678	-0.10474737	0.0674831	0.18068263	-0.0041792644
G445302166	-0.044911347	-0.064084776	-0.03475488	-0.08330593	-0.053828005	-0.10599857	-0.041159455
G441424070	-0.060511056	-0.0071768616	0.016802032	-0.10487834	-0.05331969	-0.11234652	0.019673977
G441502528	-0.042508632	-0.060732044	-0.042908847	-0.036773086	-0.014661795	-0.021205533	0.031477273
G440883203	0.08184942	-0.022718925	0.046084933	-0.10332141	0.069241926	-0.104363	-0.028267315
G441502193	-0.05431667	-0.014168422	0.058179665	0.05046426	-0.014105412	-0.01651303	0.04013108
G441284208	0.019047268	-0.066667825	-0.045743216	0.047773786	-0.06014747	0.17709267	-0.048805803
G440205115	-0.0445191	-0.06904132	0.05500039	-0.10754885	-0.056181397	0.17816204	-0.012936099
G440981378	-0.041175947	-0.0063203997	-0.04291861	0.06866316	-0.05513233	-0.1007856	-0.04611295
G441303524	-0.053468518	-0.07259105	0.05236461	-0.01452615	0.07299284	0.13309921	0.030512827
G441424255	0.08324741	0.0015514814	-0.039807394	-0.10506894	-0.054186683	-0.113077946	0.030991644
G441284193	-0.02330582	-0.053592473	-0.04115633	0.068681315	-0.05621561	-0.10232085	-0.042829577
G440981114	0.08025945	0.050453242	-0.044639908	-0.10020904	-0.0468574	-0.110844545	-0.03533939
G440883253	0.07941179	-0.07244344	0.03381633	-0.10667342	0.058316816	0.13959609	-0.010600535
G441284291	0.09266862	-0.018616898	-0.0073224856	0.0733381	-0.057765916	-0.111171454	0.017111594
G440282403	-0.055636995	-0.015008303	-0.04336013	-0.053505242	-0.048980318	-0.10301332	-0.04746804
G441284111	0.012025491	-0.056651145	-0.044737443	0.068607405	-0.056217074	-0.107222274	-0.047603283
G445224113	0.087975845	0.0010693853	0.05814916	-0.09595611	-0.058100954	-0.112347305	0.031393647
G440305609	-0.050277133	0.028280688	0.007843391	-0.10475077	0.06491599	-0.018192977	-0.026143469
G441502536	0.053294696	-0.02774988	-0.043655034	0.021951474	0.069043905	-0.106231354	0.036979083
G445302513	-0.029591268	-0.050350003	0.05954325	-0.10279055	0.066920705	0.17873004	0.010070291
G445302651	-0.046187256	0.019099632	-0.044583086	-0.10774416	-0.04568503	-0.12224757	0.04229521
G440205255	-0.035323348	-0.05486184	-0.034087475	0.06981847	-0.025706224	-0.10648918	-0.046219032
G441802275	-0.04427512	0.036449548	-0.024743658	-0.053903714	0.06440487	0.18176724	0.031815156
G440205321	-0.04319191	-0.01596317	-0.041821517	0.049368624	0.06478959	-0.11062279	-0.04370498
G445302026	0.08065359	-0.06409767	0.058529824	-0.0782115	0.07425799	-0.11731372	0.013124553
G441802389	-0.046605114	0.016639786	0.058076363	0.07047994	-0.05882335	-0.108819894	-0.046640404
G440981020	-0.040914018	-0.05969899	-0.036009252	0.068196915	0.057315584	-0.10159108	-0.04161974
G440205077	-0.047013607	-0.055892613	-0.04294656	0.018326791	-0.05798177	-0.11009856	0.04260511
G445302037	-0.067863494	-0.063201256	-0.024708284	0.018030714	-0.056231823	-0.110438876	0.033509295
G441284365	-0.025771046	-0.006839483	0.0027809972	-0.014193589	0.06986071	-0.115801744	0.041903444
G440981231	-0.04026264	0.017819274	-0.04301689	0.0678925	-0.058640804	0.18216878	-0.03751208
G440883526	0.057996932	-0.066938974	-0.038155816	-0.10162635	-0.051278785	-0.10476124	-0.04075987
G440883043	-0.041451152	-0.010739228	0.031573854	-0.10036362	-0.054450665	-0.10778231	-0.048760552
G441284328	-0.016280415	0.049729984	-0.010855271	0.06766672	-0.059274897	-0.105692774	-0.04588297
G440981301	-0.06260007	-0.05027121	-0.013220253	0.04886404	-0.057830937	-0.10682688	-0.0461614
G441802189	0.0461006	0.019995531	-0.039949957	0.014215836	-0.04407121	-0.018520074	-0.04142567
G445302547	-0.04719326	-0.072101004	0.0024744933	-0.10368854	0.06073591	0.18135524	0.007262004
G441284011	0.07778114	0.057142302	0.056248024	-0.015590913	0.073110126	0.18932039	-0.0113204755
G440606642	-0.065190725	-0.06337094	-0.025348183	0.071271785	-0.042571098	-0.10451467	0.01068985
G440305252	0.090943225	0.060484804	0.051292073	-0.115103826	0.06565997	-0.016018096	0.042624798
G440205578	-0.073352106	0.0051215943	0.006327229	0.01642488	0.0052545005	-0.11438594	-0.044752125
G440282122	0.08678018	0.036302947	-0.044554595	0.07244294	-0.057801306	-0.022834519	-0.046519674
G441424470	-0.042587183	-0.021655668	0.056659736	0.018507613	-0.0317216	-0.10523096	-0.044937354
G441303390	-0.042413626	-0.008714848	-0.03782467	-0.10440193	-0.016411025	-0.10905016	-0.03368062
G440282441	0.008579349	-0.013250381	0.051567804	0.07186247	0.07410407	-0.11546536	0.040094245
G441502380	-0.018486783	-0.0042345156	0.058694962	-0.10452304	0.06923906	-0.109167084	-0.04577643
G440305095	-0.038993247	-0.061438113	0.061061613	-0.05088384	0.07223524	0.17954783	-0.04154485
G440305103	-0.06397816	-0.059980914	0.048709873	0.05041005	-0.059562746	-0.014115616	-0.04216248
G441424569	0.003736523	-0.013636367	-0.04013395	0.051114082	-0.0066489	0.04658822	-0.042753264
G441802087	-0.06686683	0.040519115	0.030140525	0.02123957	-0.058474153	0.054142144	-0.043303102
G441303401	-0.013971575	0.01575269	0.010770649	-0.06228466	-0.004704293	0.0498275	-0.028863713
G440205166	0.022899097	0.018031916	0.032392573	0.017869014	0.06289592	-0.11263471	-0.04888801
G440205188	-0.044696808	-0.059605025	-0.0057127364	0.07413599	0.03561549	0.05335649	-0.011862824
G445224317	-0.041163106	-0.009635503	-0.046403397	-0.10522384	-0.044823002	-0.11192026	0.030324379
G440883562	-0.069355845	-0.007882883	-0.03883302	0.07114917	-0.05130125	-0.021879574	-0.04419044
G440981439	-0.066342376	-0.0629397	-0.017271288	0.07902725	0.045029875	-0.11158726	0.038177785
G440606435	0.0483294	0.06013896	0.05755429	-0.017423818	0.023068883	-0.122972734	0.040514875
G440104405	-0.047581982	-0.005890019	-0.02896319	-0.09368726	-0.04940232	-0.10461267	-0.045528993
G441303533	0.08905855	-0.027076554	-0.036411714	-0.068459444	0.043270957	-0.1125869	0.041934352
G440606449	-0.013652976	-0.061019205	-0.044371907	-0.012478376	-0.045040004	-0.10185483	0.010626186
G440282507	-0.04573923	-0.072392285	0.029155951	-0.109807566	0.040162865	-0.01888052	-0.03534619
G441424501	-0.068729386	-0.01609223	0.041959584	0.071907714	-0.0427146	-0.10643204	0.014417048
G440606108	0.06679069	0.051098727	0.062335085	-0.10492565	0.07589741	-0.11409019	0.03422281
G445302273	-0.07331282	-0.060147937	-0.03851222	0.06659621	-0.05055582	-0.105458744	-0.0440424
G440104278	0.0797866	0.054618992	0.05765399	0.07284317	0.074633226	-0.12154151	0.043002397
G441284053	0.09041875	0.055093016	0.049453415	-0.11110169	0.0752204	-0.1233521	0.041135527
G441284058	0.07909038	0.014604074	-0.047053255	-0.038484793	0.073196016	-0.12180206	0.03706695
G440205186	0.09080115	0.05834909	0.059981767	0.07499182	0.072578974	0.16099863	0.041709073
G440606576	0.07966205	0.054247063	0.056593228	-0.06755753	0.07353237	0.17188737	0.027159061
G441802312	-0.069903985	0.043392163	0.01783082	-0.102048315	-0.056450862	0.048074678	-0.042920858
G440205455	0.08204305	0.05704054	0.05643272	-0.105207905	0.07198448	0.057208244	0.035002757
G440883500	0.09078883	0.05054006	-0.037409708	0.051964797	0.027316518	-0.021398377	0.032050006
G440205158	0.0865984	0.050512332	-0.03666196	0.06999609	0.060126975	-0.018124633	-0.042755816
G445224255	0.038575985	0.050553076	-0.042344157	0.06644512	-0.056147575	-0.118195176	-0.0509357
G445302212	-0.044832014	0.04434929	-0.028747309	-0.100745454	-0.04322412	-0.10915695	-0.034425586
G441424484	-0.042691495	-0.06538476	-0.043897137	-0.09890919	0.005191969	-0.019970011	-0.0131155215
G440883327	-0.070960596	-0.021939168	-0.041486803	0.071766555	0.075114384	-0.10617404	-0.042492554
G441802630	-0.050324727	-0.05516125	-0.036512353	-0.102829315	-0.055728048	-0.02113933	-0.029897068
G440883450	-0.06539266	-0.058941428	-0.037641376	-0.08169327	-0.05750137	0.15400116	-0.044593047
G440205579	-0.035750367	-0.06834852	0.045685336	0.07294665	0.07124328	-0.0147953145	-0.04094032
G440606109	0.08709431	0.0555635	0.05924843	0.073269226	0.074995734	-0.115832865	0.036948487
G440305278	-0.029978203	-0.024138916	-0.041272454	0.050330162	-0.040832553	-0.1044113	-0.04708133
G445302628	-0.0809704	0.053623103	-0.042203713	-0.016079415	-0.058043372	-0.11400215	-0.011940832
G440205302	0.07995398	-0.060352694	0.053952083	0.06727097	0.07437675	0.17821874	-0.026467178
G440606345	-0.059570942	-0.067462236	-0.042284995	0.072601415	0.032027107	-0.112725206	-0.010542592
G440883031	0.08259506	0.054454103	-0.045734297	-0.10367154	0.073836	0.17728226	0.039677266
G440305561	-0.051677115	-0.058197256	-0.037479725	0.049197085	-0.05196485	-0.10208109	0.033203244
G440282546	0.08874546	0.05466059	-0.04003955	0.022303568	0.041532367	-0.109214745	-0.04460704
G440981060	0.084601186	0.031325456	0.048622724	-0.09884533	0.07500273	0.19287919	0.029531198
G445302051	0.0141234435	-0.013272882	-0.042443607	0.07308066	-0.04842906	-0.016498785	-0.0224612
G445224409	-0.030952796	0.01681979	-0.050444026	0.07247973	-0.008996521	0.058557414	-0.041481886
G441424292	-0.04098003	-0.04122077	-0.035094984	-0.0883586	-0.051497277	-0.10289168	-0.003495923
G440205273	0.06620416	0.03706258	-0.04698692	0.018523818	0.006039871	-0.11161084	-0.044783104
G440104162	0.08176335	-0.06921993	0.04690057	-0.10503655	-0.036791462	-0.11764822	-0.022378903
G445302529	0.058371093	0.05089353	-0.044578683	-0.052763343	-0.03983543	-0.106871635	-0.015845092
G440883264	-0.045160443	0.04105343	-0.04051113	-0.107129365	-0.016849082	-0.026561305	0.008861613
